Name,Born,Year,Age,Team,Lg,Round,W/L,Opp,G,W,L,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP_PerG,PTS_PerG,TRB_PerG,AST_PerG
Tony Parker,1982-05-17,2012,29,SAS,2012,,W,UTA,4,4,0,131,30,60,1,1,23,29,3,14,26,3,0,10,5,84,.500,1.000,.793,32.8,21.0,3.5,6.5
Tony Parker,1982-05-17,2012,29,SAS,2012,,W,LAC,4,4,0,149,22,61,1,6,24,29,1,13,31,5,0,16,4,69,.361,.167,.828,37.1,17.3,3.3,7.8
Tony Parker,1982-05-17,2012,29,SAS,2012,,L,OKC,6,2,4,226,50,104,5,14,24,30,4,23,38,5,0,18,14,129,.481,.357,.800,37.7,21.5,3.8,6.3
Kostas Papanikolaou,1990-07-31,2015,24,HOU,2015,,W,DAL,3,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.0,0.0,0.0,0.0
Tony Parker,1982-05-17,2013,30,SAS,2013,,W,LAL,4,4,0,127,35,71,1,5,18,22,3,13,26,5,1,7,1,89,.493,.200,.818,31.8,22.3,3.3,6.5
Tony Parker,1982-05-17,2013,30,SAS,2013,,W,GSW,6,4,2,233,49,115,5,11,32,42,7,28,37,4,1,15,12,135,.426,.455,.762,38.8,22.5,4.7,6.2
Kostas Papanikolaou,1990-07-31,2015,24,HOU,2015,,W,LAC,4,2,2,15,1,4,0,3,1,2,0,2,0,0,0,4,4,3,.250,.000,.500,3.6,0.8,0.5,0.0
Kostas Papanikolaou,1990-07-31,2015,24,HOU,2015,,L,GSW,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,3.5,0.0,0.0,0.0
Anthony Parker,1975-06-19,2010,34,CLE,2010,,W,CHI,5,4,1,132,13,30,9,23,6,9,0,11,7,2,1,4,3,41,.433,.391,.667,26.4,8.2,2.2,1.4
Jannero Pargo,1979-10-22,2010,30,CHI,2010,,L,CLE,2,0,2,8,1,5,1,2,0,0,0,0,1,0,0,0,0,3,.200,.500,,3.8,1.5,0.0,0.5
Tony Parker,1982-05-17,2013,30,SAS,2013,,W,MEM,4,4,0,158,41,77,3,8,13,15,1,14,38,8,0,16,6,98,.532,.375,.867,39.5,24.5,3.5,9.5
Tony Parker,1982-05-17,2013,30,SAS,2013,,L,MIA,7,3,4,246,42,102,2,7,24,33,3,13,45,7,1,15,7,110,.412,.286,.727,35.2,15.7,1.9,6.4
Anthony Parker,1975-06-19,2010,34,CLE,2010,,L,BOS,6,2,4,199,17,34,11,21,5,6,1,15,7,7,2,7,13,50,.500,.524,.833,33.1,8.3,2.5,1.2
Jannero Pargo,1979-10-22,2012,32,ATL,2012,,L,BOS,5,1,4,46,6,21,4,12,0,0,1,5,6,2,0,3,5,16,.286,.333,,9.3,3.2,1.0,1.2
Jannero Pargo,1979-10-22,2014,34,CHA,2014,,L,MIA,1,0,1,3,0,0,0,0,0,0,0,1,1,0,0,1,0,0,,,,2.7,0.0,1.0,1.0
Tony Parker,1982-05-17,2014,31,SAS,2014,,W,DAL,7,4,3,231,58,123,3,9,20,27,1,18,33,3,1,21,12,139,.472,.333,.741,33.0,19.9,2.6,4.7
Tony Parker,1982-05-17,2014,31,SAS,2014,,W,POR,5,4,1,145,39,77,3,7,11,16,3,12,26,4,0,15,10,92,.506,.429,.688,29.0,18.4,2.4,5.2
James Anderson,1989-03-25,2012,22,SAS,2012,,W,UTA,4,4,0,12,2,6,0,1,0,0,0,1,1,1,0,0,0,4,.333,.000,,3.1,1.0,0.3,0.3
Alan Anderson,1982-10-16,2014,31,BRK,2014,,W,TOR,7,4,3,157,15,38,5,17,5,8,7,22,10,9,0,6,20,40,.395,.294,.625,22.5,5.7,3.1,1.4
Chris Andersen,1978-07-07,2009,30,DEN,2009,,W,NOH,5,4,1,112,12,16,0,0,14,21,7,29,3,1,9,1,13,38,.750,,.667,22.5,7.6,5.8,0.6
Lou Amundson,1982-12-07,2010,27,PHO,2010,,W,POR,6,4,2,92,8,16,0,0,1,4,13,21,0,0,3,2,21,17,.500,,.250,15.3,2.8,3.5,0.0
Al-Farouq Aminu,1990-09-21,2015,24,DAL,2015,,L,HOU,5,1,4,150,17,31,7,11,15,19,14,36,6,10,8,6,15,56,.548,.636,.789,30.0,11.2,7.2,1.2
Tony Parker,1982-05-17,2014,31,SAS,2014,,W,OKC,6,4,2,167,36,73,2,7,5,7,1,13,29,4,1,16,6,79,.493,.286,.714,27.8,13.2,2.2,4.8
Tony Parker,1982-05-17,2014,31,SAS,2014,,W,MIA,5,4,1,176,35,73,5,12,15,20,0,2,23,4,0,10,9,90,.479,.417,.750,35.2,18.0,0.4,4.6
James Anderson,1989-03-25,2012,22,SAS,2012,,W,LAC,2,2,0,3,1,1,1,1,0,0,0,1,1,0,0,0,1,3,1.000,1.000,,1.6,1.5,0.5,0.5
James Anderson,1989-03-25,2012,22,SAS,2012,,L,OKC,2,1,1,16,1,2,1,2,1,2,0,3,1,0,0,0,0,4,.500,.500,.500,7.9,2.0,1.5,0.5
Alan Anderson,1982-10-16,2014,31,BRK,2014,,L,MIA,5,1,4,104,10,24,4,14,7,10,3,10,5,1,0,4,12,31,.417,.286,.700,20.7,6.2,2.0,1.0
Alan Anderson,1982-10-16,2015,32,BRK,2015,,L,ATL,6,2,4,142,25,41,10,16,6,9,2,21,7,4,1,8,9,66,.610,.625,.667,23.6,11.0,3.5,1.2
Chris Andersen,1978-07-07,2009,30,DEN,2009,,W,DAL,4,4,0,78,9,14,0,0,6,10,10,26,5,2,8,3,16,24,.643,,.600,19.6,6.0,6.5,1.3
Chris Andersen,1978-07-07,2009,30,DEN,2009,,L,LAL,6,2,4,137,13,24,0,1,9,13,12,40,1,2,15,4,13,35,.542,.000,.692,22.8,5.8,6.7,0.2
Lou Amundson,1982-12-07,2010,27,PHO,2010,,W,SAS,4,4,0,32,3,7,0,0,3,6,4,11,1,4,1,0,3,9,.429,,.500,8.0,2.3,2.8,0.3
Lou Amundson,1982-12-07,2010,27,PHO,2010,,L,LAL,6,2,4,70,8,13,0,0,5,11,13,24,0,2,3,4,7,21,.615,,.455,11.7,3.5,4.0,0.0
Al-Farouq Aminu,1990-09-21,2016,25,POR,2016,,W,LAC,6,4,2,192,26,72,12,41,11,14,13,53,13,5,5,12,17,75,.361,.293,.786,32.1,12.5,8.8,2.2
Al-Farouq Aminu,1990-09-21,2016,25,POR,2016,,L,GSW,5,1,4,179,30,56,16,29,10,15,10,42,7,3,5,9,14,86,.536,.552,.667,35.8,17.2,8.4,1.4
Tony Parker,1982-05-17,2015,32,SAS,2015,,L,LAC,7,3,4,210,33,91,0,9,10,17,4,23,25,2,0,11,14,76,.363,.000,.588,30.0,10.9,3.3,3.6
Tony Parker,1982-05-17,2016,33,SAS,2016,,W,MEM,4,4,0,89,16,38,1,6,6,7,0,4,19,2,0,9,6,39,.421,.167,.857,22.3,9.8,1.0,4.8
Rafer Alston,1976-07-24,2009,32,ORL,2009,,W,PHI,6,4,2,198,35,80,11,28,10,15,0,15,29,7,0,7,14,91,.438,.393,.667,33.0,15.2,2.5,4.8
James Anderson,1989-03-25,2013,23,HOU,2013,,L,OKC,2,0,2,18,1,5,0,3,0,0,1,4,0,0,0,0,2,2,.200,.000,,8.9,1.0,2.0,0.0
Tony Allen,1982-01-11,2009,27,BOS,2009,,W,CHI,6,3,3,48,1,5,0,0,0,0,1,8,2,0,0,1,3,2,.200,,,8.0,0.3,1.3,0.3
Ray Allen,1975-07-20,2009,33,BOS,2009,,W,CHI,7,4,3,280,51,113,27,58,35,38,5,22,15,11,5,10,22,164,.451,.466,.921,40.0,23.4,3.1,2.1
Malik Allen,1978-06-27,2010,31,DEN,2010,,L,UTA,4,2,2,11,0,1,0,0,0,0,2,3,0,1,0,0,2,0,.000,,,2.8,0.0,0.8,0.0
Chris Andersen,1978-07-07,2010,31,DEN,2010,,L,UTA,6,2,4,116,9,17,0,0,9,14,7,27,1,1,6,4,14,27,.529,,.643,19.3,4.5,4.5,0.2
Chris Andersen,1978-07-07,2011,32,DEN,2011,,L,OKC,5,1,4,73,7,11,0,0,10,14,5,14,3,3,7,3,8,24,.636,,.714,14.6,4.8,2.8,0.6
Lou Amundson,1982-12-07,2012,29,IND,2012,,W,ORL,5,4,1,37,6,10,0,0,2,2,3,5,1,1,2,1,9,14,.600,,1.000,7.5,2.8,1.0,0.2
Lou Amundson,1982-12-07,2012,29,IND,2012,,L,MIA,6,2,4,57,6,13,0,0,1,4,3,18,1,1,3,3,7,13,.462,,.250,9.5,2.2,3.0,0.2
Al-Farouq Aminu,1990-09-21,2017,26,POR,2017,,L,GSW,4,0,4,113,17,37,7,17,7,11,5,26,4,3,4,9,9,48,.459,.412,.636,28.2,12.0,6.5,1.0
Al-Farouq Aminu,1990-09-21,2018,27,POR,2018,,L,NOP,4,0,4,131,27,52,13,30,2,2,12,36,5,4,2,6,8,69,.519,.433,1.000,32.7,17.3,9.0,1.3
Tony Parker,1982-05-17,2016,33,SAS,2016,,L,OKC,6,2,4,175,28,60,3,10,6,7,1,18,34,4,2,9,9,65,.467,.300,.857,29.2,10.8,3.0,5.7
Tony Parker,1982-05-17,2017,34,SAS,2017,,W,MEM,6,4,2,163,40,75,8,15,10,10,1,13,18,3,0,10,8,98,.533,.533,1.000,27.1,16.3,2.2,3.0
Rafer Alston,1976-07-24,2009,32,ORL,2009,,W,BOS,6,3,3,195,23,69,8,29,8,12,1,15,27,12,2,13,13,62,.333,.276,.667,32.5,10.3,2.5,4.5
Rafer Alston,1976-07-24,2009,32,ORL,2009,,W,CLE,6,4,2,200,27,73,14,37,7,7,1,15,23,10,2,12,16,75,.370,.378,1.000,33.3,12.5,2.5,3.8
Tony Allen,1982-01-11,2009,27,BOS,2009,,L,ORL,4,1,3,12,3,3,0,0,1,1,0,1,1,2,0,0,1,7,1.000,,1.000,3.1,1.8,0.3,0.3
Tony Allen,1982-01-11,2010,28,BOS,2010,,W,MIA,5,4,1,83,14,28,0,1,4,5,2,7,2,8,3,4,9,32,.500,.000,.800,16.7,6.4,1.4,0.4
Ray Allen,1975-07-20,2009,33,BOS,2009,,L,ORL,7,3,4,285,32,93,8,42,20,20,8,33,22,4,0,15,13,92,.344,.190,1.000,40.7,13.1,4.7,3.1
Ray Allen,1975-07-20,2010,34,BOS,2010,,W,MIA,5,4,1,177,33,63,19,36,12,17,2,13,17,5,0,9,18,97,.524,.528,.706,35.3,19.4,2.6,3.4
Malik Allen,1978-06-27,2011,32,ORL,2011,,L,ATL,1,1,0,7,0,1,0,0,1,2,0,1,0,0,0,0,2,1,.000,,.500,7.3,1.0,1.0,0.0
Chris Andersen,1978-07-07,2013,34,MIA,2013,,W,MIL,4,4,0,59,13,16,0,0,7,12,9,21,2,2,2,3,7,33,.813,,.583,14.8,8.3,5.3,0.5
Chris Andersen,1978-07-07,2013,34,MIA,2013,,W,CHI,5,4,1,64,9,12,0,0,12,14,7,12,1,0,9,3,12,30,.750,,.857,12.8,6.0,2.4,0.2
Al-Farouq Aminu,1990-09-21,2019,28,POR,2019,,W,OKC,5,4,1,148,17,44,9,22,10,11,8,34,8,4,4,4,13,53,.386,.409,.909,29.7,10.6,6.8,1.6
Al-Farouq Aminu,1990-09-21,2019,28,POR,2019,,W,DEN,7,4,3,189,16,50,5,23,14,21,18,47,8,5,5,9,17,51,.320,.217,.667,27.0,7.3,6.7,1.1
Tony Parker,1982-05-17,2017,34,SAS,2017,,W,HOU,2,1,1,49,11,22,3,4,4,4,1,7,7,1,0,2,2,29,.500,.750,1.000,24.3,14.5,3.5,3.5
Tony Parker,1982-05-17,2018,35,SAS,2018,,L,GSW,5,1,4,67,14,37,0,5,5,7,0,4,6,2,0,4,2,33,.378,.000,.714,13.3,6.6,0.8,1.2
Rafer Alston,1976-07-24,2009,32,ORL,2009,,L,LAL,5,1,4,147,21,57,3,19,8,10,1,11,15,4,0,8,10,53,.368,.158,.800,29.5,10.6,2.2,3.0
Tony Allen,1982-01-11,2010,28,BOS,2010,,W,CLE,6,4,2,119,17,30,0,3,16,22,6,19,6,8,4,7,17,50,.567,.000,.727,19.9,8.3,3.2,1.0
Tony Allen,1982-01-11,2010,28,BOS,2010,,W,ORL,6,4,2,86,8,16,0,0,2,2,2,8,6,2,2,7,16,18,.500,,1.000,14.3,3.0,1.3,1.0
Ray Allen,1975-07-20,2010,34,BOS,2010,,W,CLE,6,4,2,231,34,80,12,37,14,15,4,20,14,6,2,8,17,94,.425,.324,.933,38.5,15.7,3.3,2.3
Ray Allen,1975-07-20,2010,34,BOS,2010,,W,ORL,6,4,2,241,31,71,13,31,19,23,2,28,20,6,1,7,16,94,.437,.419,.826,40.2,15.7,4.7,3.3
Chris Andersen,1978-07-07,2013,34,MIA,2013,,W,IND,6,4,2,109,16,18,0,0,11,13,10,28,0,3,8,1,18,43,.889,,.846,18.2,7.2,4.7,0.0
Chris Andersen,1978-07-07,2013,34,MIA,2013,,W,SAS,5,3,2,71,8,11,0,0,6,10,6,15,0,4,3,4,16,22,.727,,.600,14.2,4.4,3.0,0.0
Al-Farouq Aminu,1990-09-21,2019,28,POR,2019,,L,GSW,4,0,4,62,5,15,1,6,3,4,3,19,5,0,1,3,4,14,.333,.167,.750,15.5,3.5,4.8,1.3
Tony Allen,1982-01-11,2010,28,BOS,2010,,L,LAL,7,3,4,103,8,24,0,1,6,7,3,7,3,7,5,5,16,22,.333,.000,.857,14.7,3.1,1.0,0.4
Tony Allen,1982-01-11,2011,29,MEM,2011,,W,SAS,6,4,2,160,21,47,0,3,12,17,5,16,12,14,2,11,18,54,.447,.000,.706,26.7,9.0,2.7,2.0
Ray Allen,1975-07-20,2010,34,BOS,2010,,L,LAL,7,3,4,276,33,90,12,41,24,25,4,19,12,5,0,12,23,102,.367,.293,.960,39.4,14.6,2.7,1.7
Ray Allen,1975-07-20,2011,35,BOS,2011,,W,NYK,4,4,0,160,31,54,17,26,9,9,2,18,9,6,1,5,7,88,.574,.654,1.000,39.9,22.0,4.5,2.3
Chris Andersen,1978-07-07,2014,35,MIA,2014,,W,CHA,4,4,0,81,13,20,0,0,8,12,6,23,2,1,5,1,6,34,.650,,.667,20.2,8.5,5.8,0.5
Chris Andersen,1978-07-07,2014,35,MIA,2014,,W,BRK,5,4,1,64,5,9,0,0,6,8,7,23,0,1,7,2,6,16,.556,,.750,12.8,3.2,4.6,0.0
Tony Allen,1982-01-11,2011,29,MEM,2011,,L,OKC,7,3,4,190,22,54,1,4,15,24,10,22,8,11,3,13,25,60,.407,.250,.625,27.1,8.6,3.1,1.1
Tony Allen,1982-01-11,2012,30,MEM,2012,,L,LAC,7,3,4,170,18,45,0,5,12,17,8,22,5,9,7,10,21,48,.400,.000,.706,24.3,6.9,3.1,0.7
Ray Allen,1975-07-20,2011,35,BOS,2011,,L,MIA,5,1,4,202,26,55,15,30,15,16,3,16,13,5,0,5,14,82,.473,.500,.938,40.4,16.4,3.2,2.6
Ray Allen,1975-07-20,2012,36,BOS,2012,,W,ATL,4,3,1,112,17,38,5,18,8,14,2,18,8,4,0,2,8,47,.447,.278,.571,28.1,11.8,4.5,2.0
Chris Andersen,1978-07-07,2014,35,MIA,2014,,W,IND,4,3,1,82,12,16,0,1,5,8,7,33,3,1,3,3,8,29,.750,.000,.625,20.6,7.3,8.3,0.8
Chris Andersen,1978-07-07,2014,35,MIA,2014,,L,SAS,5,1,4,90,3,12,0,0,7,10,6,28,0,2,3,3,14,13,.250,,.700,17.9,2.6,5.6,0.0
Tony Allen,1982-01-11,2013,31,MEM,2013,,W,LAC,6,4,2,177,24,50,2,4,22,29,14,39,13,13,4,8,17,72,.480,.500,.759,29.5,12.0,6.5,2.2
Tony Allen,1982-01-11,2013,31,MEM,2013,,W,OKC,5,4,1,140,18,43,0,3,14,19,11,25,5,12,0,6,19,50,.419,.000,.737,28.0,10.0,5.0,1.0
Ray Allen,1975-07-20,2012,36,BOS,2012,,W,PHI,7,4,3,223,23,60,9,34,7,9,3,26,5,5,0,8,16,62,.383,.265,.778,31.9,8.9,3.7,0.7
Ray Allen,1975-07-20,2012,36,BOS,2012,,L,MIA,7,3,4,281,26,69,14,40,17,22,3,30,5,8,2,7,17,83,.377,.350,.773,40.1,11.9,4.3,0.7
Chris Andersen,1978-07-07,2016,37,MEM,2016,,L,SAS,4,0,4,79,5,12,0,0,5,8,13,31,3,2,3,5,4,15,.417,,.625,19.7,3.8,7.8,0.8
Tony Allen,1982-01-11,2013,31,MEM,2013,,L,SAS,4,0,4,105,12,32,0,1,8,10,12,27,9,5,1,5,12,32,.375,.000,.800,26.2,8.0,6.8,2.3
Tony Allen,1982-01-11,2014,32,MEM,2014,,L,OKC,7,3,4,230,35,72,0,7,16,21,23,54,10,12,1,12,23,86,.486,.000,.762,32.9,12.3,7.7,1.4
Ray Allen,1975-07-20,2013,37,MIA,2013,,W,MIL,4,4,0,115,21,45,13,28,11,11,5,17,9,4,0,5,5,66,.467,.464,1.000,28.9,16.5,4.3,2.3
Ray Allen,1975-07-20,2013,37,MIA,2013,,W,CHI,5,4,1,107,12,29,4,17,16,18,1,9,4,3,2,6,8,44,.414,.235,.889,21.5,8.8,1.8,0.8
Tony Allen,1982-01-11,2015,33,MEM,2015,,W,POR,5,4,1,150,11,19,1,3,5,7,7,34,8,12,8,4,15,28,.579,.333,.714,29.9,5.6,6.8,1.6
Tony Allen,1982-01-11,2015,33,MEM,2015,,L,GSW,5,2,3,129,17,38,0,4,4,5,7,18,7,12,3,9,12,38,.447,.000,.800,25.8,7.6,3.6,1.4
Ray Allen,1975-07-20,2013,37,MIA,2013,,W,IND,7,4,3,158,16,52,10,29,8,12,5,22,5,4,1,7,11,50,.308,.345,.667,22.6,7.1,3.1,0.7
Ray Allen,1975-07-20,2013,37,MIA,2013,,W,SAS,7,4,3,193,25,46,12,22,12,13,2,16,11,1,0,9,18,74,.543,.545,.923,27.5,10.6,2.3,1.6
Tony Allen,1982-01-11,2016,34,MEM,2016,,L,SAS,4,0,4,94,10,33,1,7,9,13,6,11,3,5,2,6,11,30,.303,.143,.692,23.4,7.5,2.8,0.8
Ray Allen,1975-07-20,2014,38,MIA,2014,,W,CHA,4,4,0,81,5,19,3,11,0,0,1,11,6,2,0,6,7,13,.263,.273,,20.2,3.3,2.8,1.5
Ray Allen,1975-07-20,2014,38,MIA,2014,,W,BRK,5,4,1,134,20,41,9,25,16,17,6,24,9,2,1,4,10,65,.488,.360,.941,26.9,13.0,4.8,1.8
Lavoy Allen,1989-02-04,2012,22,PHI,2012,,W,CHI,5,3,2,79,11,22,0,0,2,5,6,22,0,3,4,1,9,24,.500,,.400,15.7,4.8,4.4,0.0
Ray Allen,1975-07-20,2014,38,MIA,2014,,W,IND,6,4,2,157,17,42,12,27,12,13,1,17,8,2,2,6,10,58,.405,.444,.923,26.2,9.7,2.8,1.3
Ray Allen,1975-07-20,2014,38,MIA,2014,,L,SAS,5,1,4,155,17,41,9,22,6,7,5,15,9,8,1,8,14,49,.415,.409,.857,31.0,9.8,3.0,1.8
Jamaal Magloire,1978-05-21,2009,30,MIA,2009,,L,ATL,6,3,3,47,1,3,0,0,0,0,5,11,1,0,0,3,9,2,.333,,,7.9,0.3,1.8,0.2
Thon Maker,1997-02-25,2017,19,MIL,2017,,L,TOR,6,2,4,116,12,31,2,10,9,11,8,19,12,5,11,8,18,35,.387,.200,.818,19.4,5.8,3.2,2.0
Ian Mahinmi,1986-11-05,2010,23,SAS,2010,,W,DAL,2,1,1,19,3,6,0,0,3,4,0,2,0,0,1,2,3,9,.500,,.750,9.3,4.5,1.0,0.0
Lavoy Allen,1989-02-04,2012,22,PHI,2012,,L,BOS,7,3,4,157,23,39,0,0,5,7,15,37,3,7,7,4,21,51,.590,,.714,22.5,7.3,5.3,0.4
Lavoy Allen,1989-02-04,2014,24,IND,2014,,W,ATL,1,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.000,,,3.7,0.0,0.0,0.0
Jamaal Magloire,1978-05-21,2010,31,MIA,2010,,L,BOS,1,0,1,5,0,2,0,0,0,0,0,1,0,0,0,1,1,0,.000,,,4.5,0.0,1.0,0.0
Jamaal Magloire,1978-05-21,2011,32,MIA,2011,,W,PHI,1,1,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,3.2,0.0,1.0,1.0
Thon Maker,1997-02-25,2018,20,MIL,2018,,L,BOS,6,3,3,130,11,28,6,20,5,7,6,23,5,2,11,4,17,33,.393,.300,.714,21.6,5.5,3.8,0.8
Thon Maker,1997-02-25,2019,21,DET,2019,,L,MIL,4,0,4,69,7,26,0,12,8,9,4,9,4,0,4,3,14,22,.269,.000,.889,17.2,5.5,2.3,1.0
Ian Mahinmi,1986-11-05,2011,24,DAL,2011,,W,POR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.3,0.0,0.0,0.0
Ian Mahinmi,1986-11-05,2011,24,DAL,2011,,W,LAL,1,1,0,5,0,0,0,0,2,4,0,1,0,0,0,0,1,2,,,.500,4.8,2.0,1.0,0.0
Scott Machado,1990-06-08,2013,22,GSW,2013,,W,DEN,2,1,1,4,1,1,0,0,0,0,0,1,0,0,0,1,1,2,1.000,,,2.0,1.0,0.5,0.0
Lavoy Allen,1989-02-04,2014,24,IND,2014,,W,WAS,1,0,1,6,1,2,0,0,0,0,0,4,1,0,0,0,1,2,.500,,,6.4,2.0,4.0,1.0
Lavoy Allen,1989-02-04,2014,24,IND,2014,,L,MIA,2,1,1,5,1,1,0,0,0,0,1,1,0,0,0,0,0,2,1.000,,,2.6,1.0,0.5,0.0
Shelvin Mack,1990-04-22,2013,22,ATL,2013,,L,IND,4,1,3,22,4,9,2,5,0,0,3,7,7,0,0,0,0,10,.444,.400,,5.5,2.5,1.8,1.8
Jamaal Magloire,1978-05-21,2011,32,MIA,2011,,W,CHI,2,1,1,15,2,5,0,0,0,0,1,4,1,1,0,1,4,4,.400,,,7.3,2.0,2.0,0.5
Ian Mahinmi,1986-11-05,2011,24,DAL,2011,,W,OKC,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,1.2,0.0,0.0,0.0
Ian Mahinmi,1986-11-05,2011,24,DAL,2011,,W,MIA,3,2,1,27,3,5,0,0,3,5,3,5,0,1,0,0,13,9,.600,,.600,9.0,3.0,1.7,0.0
Scott Machado,1990-06-08,2013,22,GSW,2013,,L,SAS,3,0,3,4,0,1,0,0,1,2,0,0,1,0,0,0,0,1,.000,,.500,1.3,0.3,0.0,0.3
Lavoy Allen,1989-02-04,2016,26,IND,2016,,L,TOR,6,3,3,51,3,10,0,0,0,0,4,14,2,1,1,1,2,6,.300,,,8.5,1.0,2.3,0.3
Lavoy Allen,1989-02-04,2017,27,IND,2017,,L,CLE,3,0,3,11,0,0,0,0,0,0,0,2,0,0,0,1,0,0,,,,3.7,0.0,0.7,0.0
Shelvin Mack,1990-04-22,2014,23,ATL,2014,,L,IND,7,3,4,118,19,47,10,27,9,12,3,13,25,4,0,6,10,57,.404,.370,.750,16.9,8.1,1.9,3.6
Shelvin Mack,1990-04-22,2015,24,ATL,2015,,W,BRK,5,4,1,24,3,9,1,4,0,0,1,2,4,4,0,0,2,7,.333,.250,,4.9,1.4,0.4,0.8
Ian Mahinmi,1986-11-05,2012,25,DAL,2012,,L,OKC,4,0,4,70,9,14,0,0,11,13,9,18,0,3,3,1,13,29,.643,,.846,17.5,7.3,4.5,0.0
Ian Mahinmi,1986-11-05,2013,26,IND,2013,,W,ATL,5,3,2,40,4,13,0,0,1,2,7,14,1,0,4,2,13,9,.308,,.500,8.1,1.8,2.8,0.2
Shelvin Mack,1990-04-22,2015,24,ATL,2015,,W,WAS,2,0,2,9,1,2,0,1,0,0,0,0,1,1,0,1,1,2,.500,.000,,4.5,1.0,0.0,0.5
Shelvin Mack,1990-04-22,2015,24,ATL,2015,,L,CLE,3,0,3,66,11,28,5,16,3,6,1,9,5,3,0,1,4,30,.393,.313,.500,21.8,10.0,3.0,1.7
Ian Mahinmi,1986-11-05,2013,26,IND,2013,,W,NYK,6,4,2,51,4,6,0,0,1,4,6,15,0,0,4,5,4,9,.667,,.250,8.5,1.5,2.5,0.0
Ian Mahinmi,1986-11-05,2013,26,IND,2013,,L,MIA,7,3,4,59,5,10,0,0,1,4,7,13,0,0,5,5,11,11,.500,,.250,8.4,1.6,1.9,0.0
Shelvin Mack,1990-04-22,2017,26,UTA,2017,,W,LAC,5,3,2,42,2,9,1,3,0,0,0,6,3,0,0,0,2,5,.222,.333,,8.4,1.0,1.2,0.6
Shelvin Mack,1990-04-22,2017,26,UTA,2017,,L,GSW,4,0,4,113,15,40,6,12,13,15,3,19,15,4,0,9,12,49,.375,.500,.867,28.2,12.3,4.8,3.8
Ian Mahinmi,1986-11-05,2014,27,IND,2014,,W,ATL,7,4,3,125,3,10,0,0,5,8,12,24,1,2,12,5,21,11,.300,,.625,17.8,1.6,3.4,0.1
Ian Mahinmi,1986-11-05,2014,27,IND,2014,,W,WAS,6,4,2,74,7,12,0,0,3,5,4,12,0,3,2,2,12,17,.583,,.600,12.3,2.8,2.0,0.0
Ian Mahinmi,1986-11-05,2014,27,IND,2014,,L,MIA,6,2,4,42,3,5,0,0,3,5,6,9,2,0,2,3,5,9,.600,,.600,7.0,1.5,1.5,0.3
Ian Mahinmi,1986-11-05,2016,29,IND,2016,,L,TOR,7,3,4,172,21,42,0,0,15,25,12,36,8,5,6,14,25,57,.500,,.600,24.6,8.1,5.1,1.1
Ian Mahinmi,1986-11-05,2017,30,WAS,2017,,L,BOS,5,3,2,63,5,9,0,0,4,11,3,11,6,1,6,3,17,14,.556,,.364,12.5,2.8,2.2,1.2
Ian Mahinmi,1986-11-05,2018,31,WAS,2018,,L,TOR,6,2,4,52,10,14,0,0,10,11,4,11,1,4,5,1,10,30,.714,,.909,8.7,5.0,1.8,0.2
Devin Ebanks,1989-10-28,2012,22,LAL,2012,,W,DEN,7,4,3,106,14,32,0,2,5,8,6,19,5,3,5,2,11,33,.438,.000,.625,15.2,4.7,2.7,0.7
Carsen Edwards,1998-03-12,2020,21,BOS,2020,,W,TOR,1,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,3.5,0.0,1.0,0.0
Devin Ebanks,1989-10-28,2012,22,LAL,2012,,L,OKC,2,0,2,20,2,7,0,1,0,0,1,1,1,0,2,0,2,4,.286,.000,,10.0,2.0,0.5,0.5
Luol Deng,1985-04-16,2010,24,CHI,2010,,L,CLE,5,1,4,203,37,80,1,12,19,26,8,25,7,6,4,3,15,94,.463,.083,.731,40.5,18.8,5.0,1.4
Malcolm Delaney,1989-03-11,2017,27,ATL,2017,,L,WAS,1,1,0,3,3,3,1,1,1,2,0,1,0,0,0,0,0,8,1.000,1.000,.500,3.4,8.0,1.0,0.0
Sam Dekker,1994-05-06,2017,22,HOU,2017,,L,SAS,4,2,2,31,3,12,3,6,0,0,5,10,1,1,1,0,2,9,.250,.500,,7.8,2.3,2.5,0.3
Matthew Dellavedova,1990-09-08,2015,24,CLE,2015,,W,BOS,4,4,0,43,3,11,2,7,2,4,0,4,5,0,0,3,7,10,.273,.286,.500,10.7,2.5,1.0,1.3
Carlos Delfino,1982-08-29,2010,27,MIL,2010,,L,ATL,7,3,4,226,26,73,15,37,3,4,3,28,18,5,2,12,14,70,.356,.405,.750,32.2,10.0,4.0,2.6
Dewayne Dedmon,1989-08-12,2017,27,SAS,2017,,W,MEM,5,4,1,43,2,2,0,0,3,8,6,20,2,0,2,3,8,7,1.000,,.375,8.7,1.4,4.0,0.4
